id,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
172,2023-05-31T00:00:02,24.12137,-81.52291,10.4,237.0,235.0,HERCA-1,IMO9148257,3E3792,70.0,0.0,98.0,14.0,4.3,70.0,A
173,2023-05-31T00:00:03,29.68076,-89.96048,0.0,82.8,511.0,AFFIRMED,nan,WDN5361,52.0,0.0,19.0,9.0,3.0,52.0,A
174,2023-05-31T00:00:04,29.11104,-80.95504,0.7,5.8,330.0,MURDEN,nan,AELE,90.0,3.0,45.0,nan,nan,33.0,A
175,2023-05-31T00:00:00,30.37383,-81.33873,8.9,342.6,339.0,ADDY LOU II,IMO8115825,WDL7793,31.0,11.0,38.0,11.0,6.0,31.0,A
176,2023-05-31T00:00:03,47.27988,-122.40012,0.0,360.0,511.0,NORTHERN LIGHT,nan,nan,37.0,nan,10.0,nan,nan,nan,B
177,2023-05-31T00:00:05,33.73185,-118.26417,0.0,211.7,221.0,CLEAN OCEAN,IMO9202352,WDE7605,90.0,0.0,44.0,10.0,3.0,90.0,A
178,2023-05-31T00:00:13,29.87546,-89.94242,0.0,163.6,127.0,CLIPPER FAIR,IMO9725744,V7A5981,79.0,1.0,200.0,33.0,11.8,79.0,A
179,2023-05-31T00:00:06,47.30469,-122.51183,0.0,147.6,511.0,COUNTING COUP,nan,nan,30.0,nan,nan,nan,nan,nan,B
180,2023-05-31T00:00:00,29.10254,-89.97798,0.0,301.4,511.0,BOBCAT,IMO9555773,WDH3238,90.0,0.0,45.0,10.0,3.0,70.0,A
181,2023-05-31T00:00:00,29.75058,-95.09985,0.1,324.8,237.0,RED RIVER,nan,WDG8366,31.0,12.0,23.0,nan,nan,52.0,A
182,2023-05-31T00:00:00,29.346,-89.49062,13.3,121.0,122.0,ANNIKA N,IMO9514054,V7A2762,70.0,0.0,190.0,33.0,12.9,70.0,A
183,2023-05-31T00:00:06,29.86326,-90.01385,5.4,208.1,208.0,MACK AMON,nan,WDM7798,31.0,0.0,26.0,10.0,3.1,31.0,A
184,2023-05-31T00:00:08,29.77699,-92.17605,0.0,67.5,511.0,FREEDOM,nan,WDC3214,31.0,0.0,23.0,8.0,nan,31.0,A
185,2023-05-31T00:00:01,29.61298,-89.89673,0.0,201.4,293.0,LES GRIMM,IMO8836687,WDG4085,31.0,0.0,39.0,11.0,nan,57.0,A
186,2023-05-31T00:00:02,27.86136,-82.55078,0.0,52.5,176.0,ATLAS,IMO9641754,WDG6819,31.0,0.0,28.0,12.0,nan,52.0,A
187,2023-05-31T00:00:01,29.75053,-92.21016,0.0,334.1,511.0,DELTA DUCK,nan,WDH7540,31.0,12.0,17.0,6.0,nan,31.0,A
188,2023-05-31T00:00:03,28.69662,-89.39598,0.0,113.0,350.0,SP_89E,nan,WRCQ766,3.0,15.0,46.0,41.0,0.0,3.0,A
189,2023-05-31T00:00:01,25.99083,-80.058,12.5,167.0,169.0,VANQUISH,IMO9375135,PHOW,70.0,0.0,99.0,15.0,5.8,79.0,A
190,2023-05-31T00:00:02,31.00555,-91.71799,0.0,250.6,86.0,KIMBERLY ANN,nan,WDI2502,31.0,12.0,28.0,9.0,nan,31.0,A
191,2023-05-31T00:00:00,35.07671,-90.12824,6.4,274.2,511.0,LARRY BARBER,nan,WDH6824,31.0,0.0,18.0,7.0,nan,52.0,A
192,2023-05-31T00:00:01,29.67209,-91.1351,0.0,282.3,511.0,REDDING C,nan,WDL7279,95.0,0.0,20.0,8.0,2.7,95.0,A
193,2023-05-31T00:00:04,30.00989,-90.78943,0.0,318.3,227.0,JOSEPH M HAMILTON,nan,WDC6517,31.0,12.0,30.0,10.0,nan,57.0,A
194,2023-05-31T00:00:01,29.25423,-89.97301,0.0,274.8,511.0,MISS CLAIRE,IMO8734310,WDD2762,60.0,0.0,47.0,8.0,nan,60.0,A
195,2023-05-31T00:00:04,27.82663,-97.16321,0.1,256.3,511.0,SEA OTTER,nan,WDH4842,31.0,0.0,20.0,nan,nan,90.0,A
196,2023-05-31T00:00:02,27.7355,-92.74143,0.0,350.2,270.0,DEEPWATER INVICTUS,IMO9620592,V7XZ7,90.0,3.0,238.0,42.0,12.0,90.0,A
197,2023-05-31T00:00:02,29.78616,-93.32646,0.0,103.5,45.0,MR J O,IMO8998174,WDH9885,60.0,0.0,48.0,9.0,nan,40.0,A
198,2023-05-31T00:00:03,44.54874,-68.80546,8.9,173.1,175.0,CAPT ARTHUR FOURNIER,IMO7303839,WDJ4116,31.0,15.0,30.0,9.0,4.3,52.0,A
199,2023-05-31T00:00:05,29.80406,-93.95519,0.3,72.7,511.0,GENERAL PATTON,nan,WDJ2788,70.0,3.0,nan,nan,nan,33.0,A
200,2023-05-31T00:00:05,26.06125,-80.13111,0.0,62.4,511.0,TRUE NORTH,nan,WDG6679,37.0,11.0,33.0,nan,nan,10.0,A
201,2023-05-31T00:00:02,47.58937,-122.37959,0.0,231.1,228.0,DOC MAYNARD,IMO8793316,WDI3125,60.0,0.0,30.0,nan,nan,60.0,A
202,2023-05-31T00:00:01,18.22981,-65.61989,0.1,241.0,34.0,SUMMER    WIND,nan,WDK2706,60.0,0.0,33.0,10.0,0.0,60.0,A
203,2023-05-31T00:00:02,40.47107,-80.04614,5.3,135.0,131.0,GALE R RHODES,IMO8199788,WDK2590,0.0,12.0,20.0,7.0,2.6,0.0,A
204,2023-05-31T00:00:03,29.51245,-92.5319,5.6,354.4,1.0,Q O DUNN,IMO7308023,WX9279,30.0,15.0,49.0,10.0,nan,30.0,A
205,2023-05-31T00:00:05,29.61486,-89.89846,5.3,125.5,511.0,RUFFIAN,nan,WDG6810,31.0,0.0,17.0,6.0,nan,31.0,A
206,2023-05-31T00:00:05,29.2574,-89.4229,0.0,317.2,511.0,268 BOOSTER,nan,WDM4409,0.0,15.0,49.0,16.0,0.0,0.0,A
207,2023-05-31T00:00:05,29.61357,-95.02045,3.2,89.6,90.0,CALIFORNIA CHROME,IMO1292966,WDM5153,56.0,5.0,22.0,9.0,2.8,56.0,A
208,2023-05-31T00:00:05,28.76416,-95.66263,0.0,360.0,511.0,CHARLIE B,nan,WDL4896,0.0,0.0,11.0,4.0,0.0,0.0,A
209,2023-05-31T00:00:11,48.50378,-122.60549,0.0,268.0,511.0,DORISS,nan,WDH7724,37.0,nan,nan,nan,nan,nan,B
210,2023-05-31T00:00:00,33.74636,-118.18172,16.4,344.8,511.0,CATALINA JET,IMO8994142,WDD8449,60.0,15.0,43.0,11.0,1.6,40.0,A
211,2023-05-31T00:00:02,36.82421,-76.28914,0.0,296.1,511.0,SUNNY WILLIAMS,nan,WDE4940,80.0,0.0,25.0,8.0,nan,80.0,A
212,2023-05-31T00:00:02,29.94417,-90.16716,8.4,41.4,511.0,LOUISIANA LADY,nan,WDB9160,31.0,12.0,28.0,9.0,nan,31.0,A
213,2023-05-31T00:00:02,26.77351,-80.05049,0.0,360.0,511.0,RICE QUARTERS,nan,ZCIP9,37.0,nan,nan,nan,nan,nan,B
214,2023-05-31T00:00:05,37.97813,-121.3821,0.6,353.4,511.0,EDWARD F ESCH,IMO8922993,WDH2318,31.0,0.0,27.0,7.0,3.3,52.0,A
215,2023-05-31T00:00:05,29.78887,-95.06367,0.0,349.4,75.0,WALKER BOONE,nan,WDN3084,52.0,5.0,22.0,10.0,0.0,52.0,A
216,2023-05-31T00:00:05,27.8757,-97.04397,0.0,323.0,182.0,FREEDOM,nan,WDG9866,31.0,5.0,25.0,nan,nan,52.0,A
217,2023-05-31T00:00:02,29.74175,-95.19983,0.0,66.5,74.0,AL CENAC,nan,WDF9939,31.0,0.0,21.0,nan,nan,52.0,A
218,2023-05-31T00:00:10,36.95211,-76.40317,0.0,339.3,166.0,DELAWARE,nan,WDM7158,33.0,15.0,87.0,62.0,0.0,33.0,A
219,2023-05-31T00:00:02,41.36837,-69.88196,8.5,130.0,511.0,MARIETTE,IMO7932173,WDG9359,30.0,nan,25.0,6.0,3.0,nan,B
220,2023-05-31T00:00:00,48.52151,-122.60634,0.0,268.8,511.0,SAN JUAN ENTERPRISE,nan,WDD9563,70.0,0.0,27.0,6.0,nan,0.0,A
221,2023-05-31T00:00:03,29.78579,-95.0953,0.0,349.5,511.0,CAPTAIN BRANTLEY,nan,WDJ9555,57.0,0.0,207.0,17.0,2.8,57.0,A
222,2023-05-31T00:00:03,30.55155,-88.02549,10.0,174.2,175.0,STEADY SARAH,IMO9604847,V7A5071,79.0,0.0,183.0,29.0,6.7,70.0,A
223,2023-05-31T00:00:03,29.94349,-90.38426,0.0,231.0,291.0,BECKY S,IMO9773612,WDH8525,31.0,0.0,30.0,nan,nan,52.0,A
224,2023-05-31T00:00:01,41.46815,-70.58889,12.6,190.7,190.0,MARTHA'S VINEYARD,IMO9103881,WCC9025,60.0,0.0,68.0,18.0,3.2,60.0,A
225,2023-05-31T00:00:01,29.7393,-95.12732,0.0,299.2,4.0,ALLIANCE,nan,WDE6033,31.0,12.0,21.0,9.0,nan,57.0,A
226,2023-05-31T00:00:02,40.64686,-74.10742,10.5,83.1,87.0,TIMOTHY L REINAUER,IMO7902049,WDE8763,31.0,0.0,38.0,10.0,4.2,57.0,A
227,2023-05-31T00:00:02,29.67628,-90.16296,0.0,64.0,511.0,BIG HORN,nan,WDL2925,52.0,0.0,16.0,7.0,3.0,52.0,A
228,2023-05-31T00:00:02,30.41228,-88.01543,8.6,7.7,8.0,COMET,IMO7726550,WDE9884,31.0,0.0,33.0,9.0,4.3,52.0,A
229,2023-05-31T00:00:03,29.95123,-90.01509,0.0,360.0,511.0,ALLISON_K,nan,nan,50.0,0.0,0.0,0.0,0.0,50.0,A
230,2023-05-31T00:00:05,32.71659,-117.20571,8.4,79.0,511.0,EBBCO,IMO7201110,WDE6293,30.0,nan,33.0,7.0,nan,nan,B
231,2023-05-31T00:00:08,30.11529,-90.9805,0.0,133.8,511.0,TEXAS,nan,WCZ9220,31.0,0.0,29.0,8.0,nan,52.0,A
232,2023-05-31T00:00:00,40.10654,-74.05028,0.0,0.0,511.0,VENGEANCE,nan,WDG3460,30.0,nan,13.0,4.0,nan,nan,B
233,2023-05-31T00:00:01,30.40124,-81.55061,0.0,283.2,511.0,VALKYRIE,nan,WDM7361,0.0,15.0,0.0,0.0,0.0,0.0,A
234,2023-05-31T00:00:02,38.53963,-90.25022,0.0,34.0,511.0,TRIPPER,nan,WDD9104,31.0,0.0,17.0,6.0,nan,31.0,A
235,2023-05-31T00:00:03,30.28603,-91.21442,7.3,121.8,123.0,KARL SENNER,nan,WDG7788,31.0,12.0,27.0,nan,nan,57.0,A
236,2023-05-31T00:00:04,25.76442,-80.14562,0.0,360.0,511.0,FLAMINGO,nan,FLAMING,69.0,0.0,30.0,16.0,0.0,69.0,A
237,2023-05-31T00:00:05,40.64143,-74.1296,0.0,215.1,100.0,LAURA K MORAN,IMO9415765,WDE3239,31.0,0.0,28.0,9.0,3.4,32.0,A
238,2023-05-31T00:00:06,36.83723,-76.27095,0.0,266.1,0.0,JACK HOLLAND,IMO8990952,WDI7153,31.0,0.0,20.0,7.0,nan,52.0,A
239,2023-05-31T00:00:07,49.11122,-123.11221,16.8,252.8,258.0,SEASPAN TRANSPORTER,IMO9886407,CFA3650,71.0,0.0,149.0,26.0,4.3,70.0,A
240,2023-05-31T00:00:07,29.54024,-89.9089,0.0,283.6,511.0,SEA MULE,nan,WDB7537,31.0,15.0,15.0,6.0,nan,52.0,A
241,2023-05-31T00:00:08,29.34837,-90.7297,0.0,264.3,511.0,MISS MARIA,nan,WDL7294,37.0,0.0,50.0,10.0,2.0,37.0,A
242,2023-05-31T00:00:01,29.37939,-94.80601,6.6,154.6,154.0,DRUE ARAMISE,nan,WDN4325,57.0,12.0,85.0,12.0,3.1,57.0,A
243,2023-05-31T00:00:00,33.84191,-118.39214,0.0,237.0,511.0,AVA FOSS,nan,WDF5779,60.0,0.0,18.0,5.0,nan,60.0,A
244,2023-05-31T00:00:01,38.45182,-85.57679,0.3,184.0,511.0,M/V MAGGIE N,nan,WDH2241,31.0,12.0,29.0,9.0,2.1,31.0,A
245,2023-05-31T00:00:03,27.82302,-97.4365,0.0,273.3,186.0,CONNOLLY M,IMO9882310,WDK7333,52.0,0.0,30.0,13.0,6.4,52.0,A
246,2023-05-31T00:00:03,41.89106,-87.60866,0.0,30.1,511.0,MARLYN,nan,WAB9757,60.0,0.0,19.0,7.0,nan,6.0,A
247,2023-05-31T00:00:00,44.06956,-67.93676,9.6,255.6,257.0,GREAT EASTERN,IMO9298739,V7HF4,80.0,0.0,182.0,27.0,11.2,89.0,A
248,2023-05-31T00:00:04,45.64357,-122.77253,7.7,217.4,220.0,SAMANTHA S,nan,WDK3055,52.0,0.0,35.0,14.0,6.3,52.0,A
249,2023-05-31T00:00:04,28.56916,-91.96597,20.6,329.7,336.0,WILDCAT,IMO9076296,WDH8013,60.0,0.0,46.0,9.0,nan,69.0,A
250,2023-05-31T00:00:00,40.44736,-80.02849,6.5,299.9,511.0,EMPRESS II,nan,WDI8992,31.0,15.0,14.0,nan,nan,99.0,A
251,2023-05-31T00:00:02,32.6198,-117.2795,3.6,274.5,288.0,A N TILLETT,IMO7829364,WDG7941,31.0,0.0,21.0,7.0,nan,31.0,A
252,2023-05-31T00:00:10,28.95758,-89.50777,0.0,252.7,304.0,KELLY MORRISON,IMO8216485,WDC7532,90.0,3.0,54.0,12.0,3.7,34.0,A
253,2023-05-31T00:00:02,26.08188,-80.11626,0.0,260.7,511.0,TATE MCALLISTER,IMO9743461,WDH7005,31.0,0.0,28.0,11.0,nan,52.0,A
254,2023-05-31T00:00:09,42.64979,-70.31098,8.1,358.3,14.0,PATUXENT,IMO9544229,WDE5805,31.0,0.0,30.0,10.0,nan,32.0,A
255,2023-05-31T00:00:00,47.60831,-122.43787,18.1,84.6,84.0,WSF WALLA WALLA,IMO7233151,WYX2158,60.0,0.0,134.0,26.0,5.2,60.0,A
256,2023-05-31T00:00:06,38.23694,-123.91935,3.5,280.2,307.0,MSC JEONGMIN,IMO9720471,CQZA,71.0,0.0,300.0,48.0,9.6,71.0,A
257,2023-05-31T00:00:03,30.72499,-88.03947,0.0,360.0,511.0,CAPTAIN JOHN G,nan,WDE9092,31.0,0.0,17.0,7.0,nan,52.0,A
258,2023-05-31T00:00:01,29.95968,-90.29109,3.6,225.6,511.0,LOUISIANA MARINER,nan,WDI8374,31.0,0.0,nan,nan,nan,31.0,A
259,2023-05-31T00:00:01,33.84264,-118.39602,4.9,137.6,511.0,BAYWATCH 17,nan,WZB9310,90.0,15.0,nan,nan,nan,50.0,A
260,2023-05-31T00:00:03,29.2223,-89.5584,8.3,263.7,511.0,SEA FALCON,IMO7534660,WDJ3928,30.0,15.0,49.0,9.0,nan,30.0,A
261,2023-05-31T00:00:03,36.85826,-76.31863,0.0,360.0,93.0,OREGON,IMO7738448,WBD9261,30.0,5.0,30.0,7.0,4.3,79.0,A
262,2023-05-31T00:00:00,36.79261,-75.73038,12.2,329.9,336.0,SEAHORSE,IMO9594456,V7GQ4,70.0,0.0,177.0,28.0,10.2,70.0,A
263,2023-05-31T00:00:06,28.73935,-93.70882,15.2,305.0,305.0,MYGAS,IMO9694397,V2GV7,89.0,0.0,146.0,22.0,6.1,89.0,A
264,2023-05-31T00:00:02,30.74258,-88.04041,5.8,12.8,12.0,THE DELTA,nan,WDG8848,31.0,0.0,16.0,6.0,nan,31.0,A
265,2023-05-31T00:00:02,28.86542,-89.56994,10.0,318.5,319.0,WEATHERBIRD II,IMO8952156,WDE9155,90.0,3.0,35.0,8.0,2.4,33.0,A
266,2023-05-31T00:00:02,29.76232,-95.1096,0.0,268.5,188.0,JOHN P PASENTINE,nan,WDD6356,31.0,0.0,26.0,9.0,nan,31.0,A
267,2023-05-31T00:00:03,41.63577,-70.90829,0.0,46.5,511.0,NORTHEAST PILOT IV,nan,WDC5192,31.0,15.0,15.0,5.0,nan,0.0,A
268,2023-05-31T00:00:04,37.97766,-121.38154,1.2,304.4,511.0,MARIN SUNSHINE,nan,WDE5919,31.0,0.0,22.0,6.0,nan,52.0,A
269,2023-05-31T00:00:04,30.04922,-90.53825,0.0,130.7,511.0,DAVID G SEHRT,nan,WDB8607,31.0,12.0,54.0,15.0,nan,52.0,A
270,2023-05-31T00:00:08,33.74025,-118.27787,0.0,11.2,180.0,HERCULES,nan,WDL5002,52.0,0.0,26.0,11.0,5.1,52.0,A
271,2023-05-31T00:00:02,47.26275,-122.35914,0.8,255.3,511.0,SPECIAL F/X,nan,WDA9954,37.0,nan,14.0,4.0,nan,nan,B
272,2023-05-31T00:00:04,32.72278,-117.22612,0.0,360.0,511.0,HORIZON,nan,WDH3298,60.0,0.0,21.0,7.0,nan,34.0,A
273,2023-05-31T00:00:03,29.98973,-90.01917,6.6,200.7,196.0,CURLIN,nan,WDL2959,57.0,0.0,204.0,12.0,3.3,52.0,A
274,2023-05-31T00:00:05,39.7175,-75.51858,0.0,340.7,511.0,MADELINE,nan,WDE3220,31.0,0.0,23.0,9.0,nan,52.0,A
275,2023-05-31T00:00:02,27.84894,-97.06291,0.1,292.0,511.0,EMMANUEL,nan,WDE6384,31.0,12.0,21.0,9.0,nan,57.0,A
276,2023-05-31T00:00:02,30.0218,-93.98767,0.0,360.0,314.0,ALLIE BROOKE DEVALL,nan,WDN2162,57.0,0.0,24.0,8.0,0.0,57.0,A
277,2023-05-31T00:00:00,26.11255,-80.10807,0.0,261.2,511.0,ALASKA MIST,IMO8836259,WDE2125,30.0,10.0,50.0,9.0,nan,37.0,A
278,2023-05-31T00:00:01,29.99642,-90.45246,6.5,100.2,99.0,RESPONDER,IMO8842234,WDN5073,52.0,0.0,20.0,8.0,3.5,52.0,A
279,2023-05-31T00:00:03,27.84397,-97.07004,0.0,287.4,511.0,CHARLES W. HEALD,nan,WDI8644,60.0,0.0,nan,nan,nan,60.0,A
280,2023-05-31T00:00:03,29.39594,-93.60575,3.1,207.6,212.0,CELSIUS CAROLINA,IMO9878723,V7A4385,84.0,0.0,299.0,46.0,9.7,84.0,A
281,2023-05-31T00:00:04,40.7105,-74.04333,0.0,199.0,293.0,CREATIVE EDGE,nan,ZJL8723,37.0,15.0,nan,nan,nan,37.0,A
282,2023-05-31T00:00:04,30.30046,-85.86279,5.3,319.1,319.0,JASON GOLDING,IMO1302229,WDL5128,57.0,12.0,211.0,16.0,3.1,57.0,A
283,2023-05-31T00:00:05,39.8045,-75.42017,7.2,235.1,511.0,ANNABELLE DOROTHY MO,IMO9650406,WDG5993,31.0,0.0,26.0,10.0,nan,57.0,A
284,2023-05-31T00:00:00,34.77997,-90.46795,4.7,323.0,330.0,MARIE HENDERICK,IMO8424147,WDH6445,31.0,12.0,46.0,13.0,nan,57.0,A
285,2023-05-31T00:00:04,27.86483,-97.2472,0.0,259.5,511.0,MASTER DYLAN,nan,WDC3472,31.0,0.0,18.0,8.0,nan,52.0,A
286,2023-05-31T00:00:04,30.91384,-91.57667,5.3,279.7,269.0,CLARENCE NIXON,nan,WDI9282,31.0,12.0,26.0,10.0,nan,57.0,A
287,2023-05-31T00:00:00,34.24461,-119.26494,0.0,358.9,511.0,ISLANDER,nan,WDA4825,60.0,0.0,19.0,7.0,nan,60.0,A
288,2023-05-31T00:00:04,25.77877,-80.18427,0.0,312.3,143.0,SEA SPIRIT,nan,WDF6023,37.0,nan,19.0,5.0,nan,nan,B
289,2023-05-31T00:00:00,29.9864,-93.90467,0.2,125.4,511.0,FATHER PAT,nan,WDG2791,31.0,12.0,23.0,nan,nan,57.0,A
290,2023-05-31T00:00:02,29.78347,-92.14551,4.3,268.8,268.0,LAURA RODGERS,nan,WDI4810,31.0,12.0,35.0,10.0,nan,57.0,A
291,2023-05-31T00:00:02,29.91997,-89.9395,0.0,146.4,277.0,KEENELAND,nan,WDL7591,57.0,12.0,20.0,9.0,3.0,52.0,A
292,2023-05-31T00:00:02,42.04623,-124.26598,0.0,3.1,511.0,INSPIRATION,nan,WDG6440,30.0,nan,21.0,nan,nan,nan,B
293,2023-05-31T00:00:03,29.6858,-91.18762,0.0,0.0,202.0,MS GERT,IMO8315736,WDG8880,90.0,8.0,51.0,12.0,3.8,39.0,A
294,2023-05-31T00:00:03,44.22966,-86.30104,0.0,323.8,346.0,MANITOWOC,IMO7366398,WDE3569,70.0,0.0,192.0,20.0,7.8,70.0,A
295,2023-05-31T00:00:01,29.76351,-95.09772,0.0,211.1,171.0,SAVAGE OUTLOOK,nan,WDG8447,31.0,12.0,20.0,nan,nan,57.0,A
296,2023-05-31T00:00:03,30.22339,-93.26517,0.0,140.2,511.0,LIBERTY,IMO8981432,WDF4885,31.0,12.0,22.0,9.0,nan,57.0,A
297,2023-05-31T00:00:04,40.64624,-74.07415,0.0,203.2,234.0,HAPPY HAULER,nan,WDJ5131,60.0,0.0,nan,nan,nan,60.0,A
298,2023-05-31T00:00:02,29.94059,-90.00837,0.0,283.9,305.0,SAN ANTONIO,nan,WDF9683,31.0,12.0,23.0,10.0,nan,57.0,A
299,2023-05-31T00:00:05,29.92637,-89.9659,0.1,288.4,511.0,SARAH PAIGE,nan,WDK3438,52.0,15.0,21.0,9.0,0.0,52.0,A
300,2023-05-31T00:00:02,37.81032,-122.37883,17.9,33.5,511.0,SAMMY J,nan,WDJ4308,60.0,0.0,16.0,6.0,0.7,60.0,A
301,2023-05-31T00:00:04,30.28305,-91.21332,2.2,302.7,301.0,EUGENIE,IMO9091260,WDF2441,31.0,12.0,29.0,9.0,nan,57.0,A
302,2023-05-31T00:00:02,30.00137,-90.83084,7.9,169.6,342.0,SAFETY GOAL,nan,WDI4828,31.0,0.0,21.0,8.0,nan,31.0,A
303,2023-05-31T00:00:05,38.2219,-85.85254,6.6,37.4,511.0,MADISEN ANN,nan,WDG3305,31.0,15.0,21.0,nan,nan,31.0,A
304,2023-05-31T00:00:04,27.81713,-97.42308,4.5,315.2,309.0,POINT ISABEL,IMO101200270,WDK6000,57.0,5.0,206.0,17.0,2.8,57.0,A
305,2023-05-31T00:00:16,49.08118,-123.7343,1.5,196.5,511.0,MAREN J,nan,nan,52.0,0.0,14.0,6.0,2.3,52.0,A
306,2023-05-31T00:00:17,29.17398,-90.24039,3.6,25.7,511.0,BAYOU LADY,nan,WDH2477,31.0,0.0,17.0,6.0,nan,31.0,A
307,2023-05-31T00:00:15,27.82465,-97.44658,0.0,271.4,5.0,CPL JACOB C LEICHT,nan,WDF9500,31.0,0.0,24.0,nan,nan,57.0,A
308,2023-05-31T00:00:01,40.10196,-74.03858,0.0,317.6,511.0,AMBER WAVES,nan,WDD3670,30.0,nan,20.0,6.0,nan,nan,B
309,2023-05-31T00:00:03,39.6975,-75.51671,7.4,199.7,511.0,LINDSEY,IMO8973021,WDC3699,31.0,0.0,21.0,9.0,nan,52.0,A
310,2023-05-31T00:00:00,39.52946,-75.81296,0.0,10.7,511.0,DE VIKING,nan,nan,37.0,nan,nan,nan,nan,nan,B
311,2023-05-31T00:00:05,30.01281,-90.75406,0.0,321.7,268.0,SAFETY QUEST,nan,WDI4834,31.0,0.0,21.0,8.0,nan,31.0,A
312,2023-05-31T00:00:00,29.86152,-89.19007,0.0,25.0,152.0,ST MATTHEW,nan,WDI7670,31.0,12.0,nan,nan,nan,57.0,A
313,2023-05-31T00:00:00,47.62869,-122.33288,0.0,360.0,511.0,OLYMPIC STAR,nan,WDF3678,60.0,0.0,24.0,6.0,nan,60.0,A
314,2023-05-31T00:00:03,33.97292,-118.45133,0.0,257.7,511.0,ANTICIPATION,nan,WCR4950,37.0,0.0,23.0,6.0,nan,99.0,A
315,2023-05-31T00:00:05,29.3314,-94.47674,1.8,161.4,148.0,SANCO SWORD,IMO9662100,ZDNE7,90.0,0.0,96.0,23.0,6.6,90.0,A
316,2023-05-31T00:00:04,40.81924,-73.88238,0.1,149.8,171.0,SARAH ANN,IMO8983117,WDF3387,31.0,5.0,23.0,7.0,nan,52.0,A
317,2023-05-31T00:00:05,40.64128,-74.12986,0.0,295.7,210.0,JRT MORAN,IMO9794707,WDI3936,31.0,0.0,27.0,nan,nan,52.0,A
318,2023-05-31T00:00:02,29.24547,-93.55717,3.7,11.9,511.0,KAREN KOBY,IMO8651324,WDF7145,31.0,0.0,29.0,8.0,3.0,31.0,A
319,2023-05-31T00:00:04,29.92994,-90.13919,11.4,181.8,181.0,KANCHANA NAREE,IMO9434735,HSCK,70.0,0.0,189.0,32.0,12.8,79.0,A
320,2023-05-31T00:00:03,40.41466,-70.79326,12.1,88.9,89.0,PACIFIC BLUE,IMO9867798,D5TH7,80.0,0.0,183.0,32.0,11.9,80.0,A
321,2023-05-31T00:00:06,28.55753,-96.84031,0.0,330.8,335.0,TUG DEVALL,nan,WDH5726,31.0,12.0,19.0,nan,nan,31.0,A
322,2023-05-31T00:00:05,29.26666,-89.33535,0.0,39.0,511.0,KATHY PAWG,nan,WDC3347,31.0,0.0,16.0,6.0,nan,57.0,A
323,2023-05-31T00:00:03,28.69054,-95.95857,0.1,341.7,241.0,ELIZABETH M ROBINSON,nan,WDH7961,31.0,0.0,33.0,nan,nan,57.0,A
324,2023-05-31T00:00:06,29.36109,-94.90565,0.0,13.4,94.0,NECHES,nan,WDC2613,31.0,0.0,18.0,7.0,nan,52.0,A
325,2023-05-31T00:00:06,27.47187,-82.69131,0.0,135.2,511.0,VERANEO,nan,nan,37.0,nan,13.0,nan,nan,nan,B
326,2023-05-31T00:00:04,45.55591,-122.33649,6.2,132.1,128.0,WILLAMETTE,IMO8972998,WDG2204,31.0,12.0,26.0,10.0,nan,57.0,A
327,2023-05-31T00:00:07,39.71634,-75.50678,8.0,7.7,12.0,SFL OTTAWA,IMO9593012,V7A5726,84.0,0.0,274.0,48.0,11.0,80.0,A
328,2023-05-31T00:00:07,29.9368,-90.33033,0.0,146.8,259.0,POINT A LA HACHE,nan,WDL2256,57.0,0.0,204.0,18.0,2.6,57.0,A
329,2023-05-31T00:00:00,29.11958,-90.19848,0.0,205.7,161.0,RENEE,IMO9704271,WDH7420,90.0,0.0,84.0,18.0,5.9,90.0,A
330,2023-05-31T00:00:06,41.62924,-70.90559,0.0,302.3,511.0,JAGUAR,nan,WSV9360,31.0,0.0,17.0,6.0,nan,31.0,A
331,2023-05-31T00:00:00,33.86961,-78.61006,0.0,296.4,511.0,THE BIG M CASINO,nan,WDD5459,60.0,15.0,42.0,11.0,nan,60.0,A
332,2023-05-31T00:00:01,30.25466,-89.18647,5.4,41.5,43.0,KEN T SMITH,nan,WDC8014,31.0,12.0,29.0,10.0,nan,57.0,A
333,2023-05-31T00:00:01,30.25188,-88.08125,0.0,267.2,511.0,SEA ANGEL,IMO9551222,WDE5879,60.0,0.0,48.0,9.0,nan,60.0,A
334,2023-05-31T00:00:01,30.37552,-91.22711,0.0,208.0,114.0,MISS RACHEL,IMO8635423,WDC2593,31.0,0.0,19.0,7.0,nan,57.0,A
335,2023-05-31T00:00:00,30.39755,-91.20725,0.0,224.6,511.0,MIKE MCCASKILL,nan,WDC3367,31.0,15.0,14.0,6.0,nan,31.0,A
336,2023-05-31T00:00:06,34.59594,-75.24366,12.8,44.7,47.0,MORNING CAROL,IMO9336086,C6DI6,70.0,0.0,200.0,32.0,9.6,70.0,A
337,2023-05-31T00:00:07,38.87974,-77.04876,2.1,145.0,511.0,A BLAST,nan,nan,37.0,nan,nan,nan,nan,nan,B
338,2023-05-31T00:00:08,26.24497,-97.58373,0.0,45.8,39.0,ISABELLA JULIETTE,IMO1326320,WDN5797,0.0,12.0,24.0,10.0,2.5,57.0,A
339,2023-05-31T00:00:01,43.7159,-124.10228,0.0,193.3,511.0,ALASKA TROJAN,IMO7933646,WTS3158,30.0,15.0,28.0,9.0,nan,30.0,A
